segment,step_in_segment,target_x,target_y,target_z,actual_x,actual_y,actual_z,error_x,error_y,error_z,error_mag
0,29,0.20913573016303139,-0.0058663822912280675,0.5832323958002466,0.20913604208384895,-0.005865333923264616,0.5832322306683451,3.1192081756392653e-07,1.0483679634513965e-06,-1.6513190148614854e-07,1.106181959764942e-06
0,30,0.2183066661063407,-0.004549823438556597,0.5869954539596655,0.21830661949341146,-0.004548816491632519,0.5869954452236883,-4.661292923868743e-08,1.0069469240777881e-06,-8.735977163887299e-09,1.0080630884914583e-06
0,31,0.22821596944135264,-0.004925644467135838,0.5857053121189368,0.2282159533725359,-0.004924613558955799,0.5857053244545385,-1.6068816749426063e-08,1.0309081800389391e-06,1.2335601651258798e-08,1.0311071959845023e-06
0,32,0.2381252727763646,-0.0053014654957150775,0.5844151702782083,0.23812558703317738,-0.005300251730000054,0.5844150096125028,3.1425681276675554e-07,1.213765715023414e-06,-1.6066570551753756e-07,1.264040357055924e-06
0,33,0.24803457611137655,-0.005677286524294318,0.5831250284374797,0.24803494935810877,-0.005675901096367679,0.5831248509203464,3.732467322159483e-07,1.385427926639017e-06,-1.7751713332625485e-07,1.4457648479768556e-06
0,34,0.24868971740758436,-0.003784857682862879,0.5887500189583198,0.24869020859625526,-0.003783633384226878,0.5887497317989597,4.911886709035862e-07,1.2242986360011011e-06,-2.871593600684008e-07,1.350049613389479e-06
0,35,0.2493448587037922,-0.0018924288414314395,0.5943750094791599,0.24934501392698868,-0.001891343189192818,0.5943748968772198,1.5522319649075023e-07,1.085652238621464e-06,-1.126019401054279e-07,1.102458262642223e-06
0,36,0.25,0.0,0.6,0.2500003525485771,1.207962232109597e-06,0.5999997863715686,3.525485771094239e-07,1.207962232109597e-06,-2.1362843138916787e-07,1.2763621586849385e-06
0,37,0.25,0.0,0.6,0.25000035570845575,1.2118591358335125e-06,0.5999997887475876,3.557084557459511e-07,1.2118591358335125e-06,-2.112524123409898e-07,1.2805306135786853e-06
0,38,0.25,0.0,0.6,0.25000035698483153,1.2115079397044318e-06,0.5999997883574723,3.569848315287949e-07,1.2115079397044318e-06,-2.116425277254308e-07,1.2806179045486321e-06
0,39,0.25,0.0,0.6,0.25000035715985597,1.208882881151953e-06,0.5999997883466337,3.57159855968181e-07,1.208882881151953e-06,-2.116533662777087e-07,1.2781854836111013e-06
1,0,0.25,0.0,0.6,0.2500003567665157,1.2089579714505191e-06,0.5999997885509294,3.567665157189204e-07,1.2089579714505191e-06,-2.1144907058623374e-07,1.2781128404502299e-06
1,1,0.2529314164862819,0.008534400758879533,0.604309385231189,0.252931647764387,0.008535540106661063,0.6043092198735807,2.312781050561874e-07,1.1393477815299646e-06,-1.653576083837649e-07,1.1742853434349044e-06
1,2,0.2558628329725639,0.017068801517759066,0.6086187704623782,0.25586295156330285,0.017069902507552883,0.6086186604213202,1.1859073895115202e-07,1.100989793816759e-06,-1.1004105804346409e-07,1.112812348920057e-06
1,3,0.2587942494588458,0.025603202276638603,0.6129281556935673,0.2587946833203746,0.02560452249824792,0.6129278462348112,4.338615287591274e-07,1.3202216093168018e-06,-3.0945875606480655e-07,1.4237224608572524e-06
1,4,0.25829199733997316,0.0355632519194268,0.6121898102985912,0.25829246375517384,0.03556476923823889,0.6121894542059401,4.6641520068391173e-07,1.5173188120873315e-06,-3.5609265114366906e-07,1.6268378816408386e-06
1,5,0.2577897452211005,0.04552330156221501,0.611451464903615,0.25779013091488473,0.04552464047157015,0.611451135052555,3.856937842439123e-07,1.338909355136364e-06,-3.298510600213689e-07,1.431865803164977e-06
1,6,0.2572874931022278,0.055483351205003216,0.6107131195086389,0.2572874307454875,0.05548451614718861,0.6107129802502541,-6.235674032684102e-08,1.1649421853970887e-06,-1.3925838482364838e-07,1.17489214659288e-06
1,7,0.26185469827138513,0.061794278411524635,0.6044431247130422,0.2618544589015616,0.061795482292420045,0.6044431077980815,-2.3936982351813185e-07,1.203880895410403e-06,-1.6914960654368372e-08,1.227563944826987e-06
1,8,0.2664219034405425,0.06810520561804605,0.5981731299174454,0.26642202182653535,0.06810654343463568,0.598172887793463,1.1838599284219598e-07,1.3378165896332783e-06,-2.421239824190735e-07,1.3646950185523942e-06
1,9,0.2709891086096998,0.07441613282456747,0.5919031351218487,0.2709892157186667,0.07441748246433322,0.5919028738168767,1.0710896686250138e-07,1.3496397657519754e-06,-2.6130497199350344e-07,1.3788691440705768e-06
1,10,0.27637698470942834,0.07929180402576734,0.5850330098339253,0.27637709624260137,0.07929317263453396,0.5850327197142129,1.1153317303058685e-07,1.368608766622037e-06,-2.901197123650334e-07,1.4034596724750356e-06
1,11,0.28176486080915686,0.08416747522696723,0.578162884546002,0.28176500638699126,0.08416917576030203,0.5781624702556806,1.4557783439839156e-07,1.7005333348002472e-06,-4.1429032138218247e-07,1.7563151764492405e-06
1,12,0.2871527369088854,0.0890431464281671,0.5712927592580785,0.28715285694232173,0.08904470226678667,0.5712923482138483,1.2003343635713648e-07,1.555838619562988e-06,-4.1104423020854597e-07,1.6136911709354747e-06
1,13,0.28406905549467487,0.09825257796958621,0.5736754635241527,0.2840692897189086,0.09825430155490769,0.5736748612442696,2.3422423373054002e-07,1.7235853214808694e-06,-6.022798830773723e-07,1.8407466989378696e-06
1,14,0.2809853740804644,0.10746200951100532,0.5760581677902267,0.28098554792324765,0.10746353752194045,0.5760576217221611,1.7384278322429836e-07,1.5280109351284432e-06,-5.460680655433592e-07,1.6319402756711217e-06
1,15,0.2779016926662539,0.11667144105242444,0.5784408720563008,0.2779018407782568,0.11667317849558168,0.5784402619793959,1.481120028845595e-07,1.737443157234786e-06,-6.100769048833499e-07,1.8473872685207356e-06
1,16,0.27814021027283464,0.1235863471902048,0.5856607877384289,0.27814033463245275,0.12358784227486458,0.5856602646177033,1.243596181033091e-07,1.495084659783319e-06,-5.231207256262138e-07,1.5888356579942117e-06
1,17,0.2783787278794153,0.13050125332798515,0.5928807034205569,0.2783788444006731,0.13050295754233218,0.5928801303787683,1.1652125780914346e-07,1.7042143470313853e-06,-5.730417885763117e-07,1.801749326516809e-06
1,18,0.27861724548599603,0.1374161594657655,0.600100619102685,0.2786173436150642,0.13741789579145136,0.6001000525791189,9.812906814898881e-08,1.7363256858693443e-06,-5.665235660590184e-07,1.8290448743335043e-06
1,19,0.27445875210391774,0.14651048291537958,0.6000859977138853,0.274458807058926,0.14651228051603493,0.6000854042501831,5.495500826624422e-08,1.7976006553566126e-06,-5.934637021809408e-07,1.8938287501456868e-06
1,20,0.2703002587218395,0.1556048063649937,0.6000713763250857,0.2703002792014987,0.15560644281833885,0.6000708189177556,2.04796591907197e-08,1.6364533451662666e-06,-5.574073300707028e-07,1.728901934455214e-06
1,21,0.2661417653397612,0.16469912981460777,0.600056754936286,0.2661417549903033,0.16470062854296155,0.6000562300465018,-1.0349457901792647e-08,1.498728353782619e-06,-5.248897841925171e-07,1.588018600413889e-06
1,22,0.2585076824614209,0.17079278062412792,0.6021987629704133,0.25850761693019975,0.17079445747287628,0.6021981940505322,-6.553122117169963e-08,1.6768487483553862e-06,-5.689198810943097e-07,1.771944100956247e-06
1,23,0.25087359958308064,0.17688643143364807,0.6043407710045408,0.25087347431108725,0.17688832202250457,0.6043401508000632,-1.252719933897417e-07,1.890588856495734e-06,-6.202044775527327e-07,1.99365816794408e-06
1,24,0.24323951670474037,0.18298008224316822,0.6064827790386681,0.243239396648614,0.1829816278388301,0.6064822598196518,-1.200561263736688e-07,1.545595661872623e-06,-5.192190163372246e-07,1.6348907640590293e-06
1,25,0.24549301113649358,0.18865338816211216,0.6043218526924454,0.24549271252062788,0.18865507871248474,0.6043213796073146,-2.9861586570145704e-07,1.6905503725794802e-06,-4.7308513084765025e-07,1.7807137722010205e-06
1,26,0.2477465055682468,0.19432669408105607,0.6021609263462226,0.2477461732757019,0.19432858301293066,0.6021603667113138,-3.3229254489675064e-07,1.8889318745829442e-06,-5.596349088587971e-07,1.997917213856167e-06
1,27,0.25,0.2,0.6,0.24999971092297385,0.20000150475415324,0.5999995376104243,-2.890770261498865e-07,1.5047541532253739e-06,-4.623895756283858e-07,1.6005170128263156e-06
1,28,0.25,0.2,0.6,0.24999985939107858,0.20000154912341156,0.5999994160967467,-1.4060892142286896e-07,1.5491234115483365e-06,-5.839032533039301e-07,1.6614744121441572e-06
1,29,0.25,0.2,0.6,0.24999985621894144,0.2000015463666087,0.5999994156820224,-1.43781058559167e-07,1.5463666086790173e-06,-5.84317977558868e-07,1.659322205039252e-06
1,30,0.25,0.2,0.6,0.24999985843122335,0.2000015465773487,0.5999994142798729,-1.4156877664595058e-07,1.5465773486877943e-06,-5.857201270664802e-07,1.6598226656019528e-06
2,0,0.25,0.2,0.6,0.24999985859412757,0.20000154692896596,0.5999994138009586,-1.4140587242805758e-07,1.5469289659508778e-06,-5.861990414190998e-07,1.6603054425664163e-06
2,1,0.24555555555555555,0.19111111111111112,0.5988888888888889,0.24555536599153152,0.19111302420128723,0.5988882106844281,-1.8956402403347283e-07,1.913090176108856e-06,-6.782044608133475e-07,2.0385803471531603e-06
2,2,0.2411111111111111,0.18222222222222223,0.5977777777777777,0.2411109584340648,0.18222392333435045,0.5977771899755013,-1.5267704631116708e-07,1.70111212821622e-06,-5.878022764083113e-07,1.806268050258713e-06
2,3,0.23666666666666666,0.17333333333333334,0.5966666666666667,0.23666654828976322,0.1733348489007198,0.596666146554953,-1.1837690344629337e-07,1.5155673864508667e-06,-5.201117136977018e-07,1.6066965453590184e-06
2,4,0.23222222222222222,0.16444444444444445,0.5955555555555556,0.23222213325938468,0.1644457700010738,0.5955551127583152,-8.896283754111778e-08,1.3255566293501886e-06,-4.4279724042972646e-07,1.4003871465454764e-06
2,5,0.22777777777777777,0.15555555555555556,0.5944444444444444,0.22777765371275577,0.15555724660912001,0.5944439017344324,-1.2406502200579261e-07,1.691053564456535e-06,-5.427100120414252e-07,1.7803338014868036e-06
2,6,0.22333333333333333,0.14666666666666667,0.5933333333333334,0.22333324950365938,0.14666815501471506,0.5933328559394776,-8.382967395248464e-08,1.4883480483895983e-06,-4.773938557800506e-07,1.5652834314962417e-06
2,7,0.21888888888888888,0.13777777777777778,0.5922222222222223,0.21888883944576717,0.13777907897804248,0.5922218043848353,-4.944312170795939e-08,1.3012002647028176e-06,-4.178373870233898e-07,1.3675360445492633e-06
2,8,0.21444444444444444,0.1288888888888889,0.5911111111111111,0.2144444253768063,0.12889001892905264,0.591110746163262,-1.9067638135084053e-08,1.1300401637492907e-06,-3.649478491629665e-07,1.1876621064592613e-06
2,9,0.21,0.12,0.5900000000000001,0.2099999858491028,0.1200014546354468,0.5899995561692324,-1.4150897204023849e-08,1.4546354468042422e-06,-4.438307676934983e-07,1.5209044287339213e-06
2,10,0.2050271036300777,0.11234688867586258,0.5940865864427874,0.20502701230940126,0.11234790696060602,0.5940862957746251,-9.132067643746744e-08,1.0182847434425657e-06,-2.9066816231715364e-07,1.0628881715673196e-06
2,11,0.20005420726015538,0.10469377735172518,0.5981731728855747,0.20005425663238227,0.10469486779682892,0.5981728254870377,4.9372226890165294e-08,1.0904451037407892e-06,-3.47398537048349e-07,1.1455103162362562e-06
2,12,0.1950813108902331,0.09704066602758776,0.6022597593283621,0.19508102507895206,0.09704150398683246,0.6022595907946199,-2.85811281031112e-07,8.37959244701092e-07,-1.6853374218417372e-07,9.012587899151227e-07
2,13,0.19542961781038826,0.08746322496891988,0.5994047102820032,0.19542918666301784,0.08746413761678756,0.599404659645151,-4.311473704166069e-07,9.126478676818595e-07,-5.0636852155783174e-08,1.010632611881116e-06
2,14,0.19577792473054342,0.07788578391025201,0.5965496612356443,0.19577790340476375,0.07788677680445194,0.5965494686897532,-2.132577966995619e-08,9.92894199927652e-07,-1.9254589112005505e-07,1.011616331083934e-06
2,15,0.1961262316506986,0.06830834285158413,0.5936946121892854,0.19612625225581218,0.06830953793003361,0.5936943751207716,2.060511358759065e-08,1.195078449478526e-06,-2.3706851381977145e-07,1.2185395157148869e-06
2,16,0.19321277075538368,0.06279160040804263,0.5858794155556044,0.1932127834118826,0.06279257848502226,0.5858792332451759,1.2656498932228644e-08,9.78076979629705e-07,-1.823104285314514e-07,9.950034459227313e-07
2,17,0.19029930986006877,0.057274857964501144,0.5780642189219235,0.19029921449810708,0.05727574050677641,0.5780640951625317,-9.536196168835609e-08,8.825422752670176e-07,-1.237593918457236e-07,8.96265116157356e-07
2,18,0.18738584896475385,0.051758115520959644,0.5702490222882425,0.18738548182635295,0.05175897675996831,0.5702489898278741,-3.6713840090296657e-07,8.612390086648603e-07,-3.2460368393216754e-08,9.367907509042999e-07
2,19,0.17953313522741401,0.04601901880815051,0.5679257367094946,0.17953330965380224,0.04601999303335292,0.5679254295263236,1.7442638822195988e-07,9.742252024130815e-07,-3.0718317101108283e-07,1.0362918558385913e-06
2,20,0.17168042149007415,0.04027992209534137,0.5656024511307469,0.17168024456887263,0.040280704091516885,0.565602276701948,-1.769212015223509e-07,7.81996175515387e-07,-1.7442879896023555e-07,8.205147993641033e-07
2,21,0.1638277077527343,0.03454082538253223,0.5632791655519991,0.16382789568624,0.03454169317975191,0.5632788707454593,1.8793350570200928e-07,8.677972196807771e-07,-2.948065397356814e-07,9.355757120201763e-07
2,22,0.15946718039158417,0.025556003439100798,0.5627704654660014,0.159467392136183,0.025556752220705373,0.5627701992580121,2.117445988270017e-07,7.487816045745332e-07,-2.662079893189784e-07,8.224210357589803e-07
2,23,0.15510665303043406,0.016571181495669364,0.5622617653800037,0.1551065529302079,0.016571928578194468,0.5622615752501136,-1.0010022616357972e-07,7.47082525103665e-07,-1.9012989016520265e-07,7.773684645825943e-07
2,24,0.15074612566928391,0.00758635955223793,0.561753065294006,0.1507460838702502,0.007587024781685765,0.5617528922154458,-4.179903370649107e-08,6.652294478352513e-07,-1.7307856026160806e-07,6.886461831072767e-07
2,25,0.14509152208486598,-0.0006245171257943487,0.5609739873253576,0.14509184657010485,-0.0006236945573694771,0.5609737008824682,3.244852388728514e-07,8.225684248715573e-07,-2.8644288940782303e-07,9.294939551897842e-07
2,26,0.139436918500448,-0.008835393803826627,0.5601949093567093,0.13943724704751315,-0.008834697057025278,0.5601946558962635,3.2854706513707477e-07,6.967468013496098e-07,-2.5346044585372596e-07,8.109509706594273e-07
2,27,0.13378231491603007,-0.017046270481858906,0.559415831388061,0.13378264337492204,-0.017045663334186882,0.5594156037378611,3.284588919738596e-07,6.071476720236058e-07,-2.2765019980219847e-07,7.268687314985838e-07
2,28,0.12651913972515946,-0.023649167959597584,0.5575058494391426,0.12651919994435865,-0.02364857701446886,0.557505661528867,6.021919918275387e-08,5.909451287235135e-07,-1.8791027556197548e-07,6.230190757705897e-07
2,29,0.11925596453428887,-0.030252065437336266,0.5555958674902242,0.1192560648410592,-0.03025157503674833,0.555595699633685,1.003067703342353e-07,4.904005879366458e-07,-1.678565391127762e-07,5.279488635714749e-07
2,30,0.11199278934341826,-0.036854962915074944,0.5536858855413058,0.11199314555172765,-0.0368542754190988,0.5536858111139197,3.562083093905377e-07,6.874959761413169e-07,-7.442738614305e-08,7.778653564065273e-07
2,31,0.10421809765365814,-0.04311920067717639,0.554245791237863,0.10421823422764302,-0.04311869885740443,0.5542456067897712,1.3657398488520212e-07,5.018197719586226e-07,-1.8444809180007127e-07,5.518121378193079e-07
2,32,0.096443405963898,-0.049383438439277824,0.5548056969344201,0.09644388140923714,-0.04938287375127388,0.5548054810565708,4.754453391403457e-07,5.646880039469893e-07,-2.158778492633573e-07,7.691060122730065e-07
2,33,0.08866871427413787,-0.05564767620137927,0.5553656026309772,0.08866914717459679,-0.05564724940491545,0.5553654306781105,4.329004589104235e-07,4.2679646381632574e-07,-1.7195286672322396e-07,6.31764051862173e-07
2,34,0.08198149162779252,-0.06263295674073543,0.5528186615117722,0.08198190900421014,-0.06263246098225479,0.5528186516676226,4.1737641762185085e-07,4.957584806425386e-07,-9.844149606585972e-09,6.481330514619085e-07
2,35,0.07529426898144716,-0.06961823728009162,0.550271720392567,0.07529452180080144,-0.0696178479733955,0.5502717391836489,2.5281935428500546e-07,3.893066961163649e-07,1.8791081912716834e-08,4.645755420828536e-07
2,36,0.0686070463351018,-0.07660351781944778,0.5477247792733619,0.06860729979920874,-0.07660318207476063,0.5477248089765234,2.5346410693904975e-07,3.357446871493641e-07,2.9703161485983287e-08,4.2172363730018366e-07
2,37,0.06430299625634243,-0.08377255003885048,0.5422402437454711,0.06430330908213652,-0.08377224006986857,0.5422402994278332,3.1282579408820066e-07,3.0996898191248956e-07,5.568236216557665e-08,4.4389331223968336e-07
2,38,0.059998946177583085,-0.09094158225825319,0.5367557082175801,0.05999944563760443,-0.09094120500661182,0.5367557535121695,4.994600213484301e-07,3.7725164137025757e-07,4.5294589412492314e-08,6.275593307982713e-07
2,39,0.05569489609882372,-0.09811061447765589,0.5312711726896893,0.05569547370820183,-0.09811026555330048,0.5312712290475712,5.776093781120761e-07,3.489243554088972e-07,5.6357881916824226e-08,6.771683766499174e-07
2,40,0.05533176916158191,-0.10694611638113889,0.5266019066937325,0.05533232995164056,-0.10694580514887271,0.5266019709822242,5.607900586471204e-07,3.1123226618134936e-07,6.428849164130668e-08,6.445805019912823e-07
2,41,0.05496864222434011,-0.11578161828462188,0.5219326406977759,0.05496917090192868,-0.11578133185370343,0.5219327089130811,5.28677588575166e-07,2.864309184558156e-07,6.821530518230645e-08,6.051412988469798e-07
2,42,0.0546055152870983,-0.12461712018810489,0.5172633747018192,0.05460608021412008,-0.12461684267309057,0.5172634262963349,5.649270217802926e-07,2.7751501431583225e-07,5.1594515770858607e-08,6.315212721404538e-07
2,43,0.045601515879904436,-0.12593169070202825,0.5131160986030796,0.04560226551648933,-0.12593143941449764,0.5131160553918364,7.496365848971842e-07,2.5128753061709475e-07,-4.321124325024073e-08,7.918128844639888e-07
2,44,0.03659751647271058,-0.1272462612159516,0.5089688225043402,0.0365982536855956,-0.12724605108500017,0.5089688156185466,7.372128850158255e-07,2.1013095141686478e-07,-6.885793601973944e-09,7.666063323050773e-07
2,45,0.027593517065516722,-0.12856083172987495,0.5048215464056006,0.02759419179458489,-0.12856068382892463,0.5048215730843835,6.747290681695384e-07,1.4790095032024553e-07,2.6678782849565152e-08,6.912638888245932e-07
2,46,0.025757787580392127,-0.13684457198795108,0.5101139697252315,0.025758551276524655,-0.1368444002083183,0.5101140076343992,7.636961325274694e-07,1.7177963276826524e-07,3.7909167693861434e-08,7.836945387500512e-07
2,47,0.023922058095267536,-0.14512831224602724,0.5154063930448625,0.023922891060277333,-0.1451281200833351,0.5154064387851404,8.329650097969876e-07,1.921626921475017e-07,4.574027789860935e-08,8.56066224553751e-07
2,48,0.022086328610142942,-0.15341205250410336,0.5206988163644933,0.02208706469639961,-0.15341182138574988,0.5206988073682169,7.360862566696547e-07,2.3111835348310628e-07,-8.996276390504931e-09,7.715695714344761e-07
2,49,0.026609664513834033,-0.16096150498006961,0.5254469949221622,0.02661041421064454,-0.16096138784354377,0.5254469299866646,7.496968105064061e-07,1.1713652584011136e-07,-6.493549753461281e-08,7.61566078688801e-07
2,50,0.031133000417525127,-0.16851095745603586,0.530195173479831,0.031133829271998696,-0.16851081300387116,0.530195131674382,8.288544735696179e-07,1.4445216470204691e-07,-4.180544899146099e-08,8.423858152941878e-07
2,51,0.03565633632121622,-0.17606040993200212,0.5349433520374999,0.03565714723292401,-0.1760602696898562,0.5349433101381312,8.109117077895189e-07,1.4024214592400774e-07,-4.1899368641296064e-08,8.240152998676809e-07
2,52,0.04017967222490731,-0.18360986240796837,0.5396915305951687,0.04018053248020891,-0.18360968955633294,0.5396914956173842,8.602553016046066e-07,1.728516354215781e-07,-3.4977784557632674e-08,8.781459543944315e-07
2,53,0.0447030081285984,-0.19115931488393464,0.5444397091528375,0.04470393072335703,-0.1911591062436085,0.5444396811838356,9.225947586316563e-07,2.0864032615475203e-07,-2.7969001892280687e-08,9.463055211819362e-07
2,54,0.049226344032289496,-0.1987087673599009,0.5491878877105063,0.049227301438145334,-0.1987085365002795,0.5491878654301801,9.574058558378673e-07,2.3085962139179905e-07,-2.228032625062326e-08,9.850982440952974e-07
2,55,0.04948422935485967,-0.19913917823993393,0.5494585918070042,0.04948519590467899,-0.19913894208714714,0.5494585741558905,9.66549819320095e-07,2.3615278679778307e-07,-1.7651113681793618e-08,9.951373039708013e-07
2,56,0.04974211467742983,-0.19956958911996697,0.5497292959035022,0.04974309196236095,-0.19956934918249492,0.5497292791485261,9.77284931119593e-07,2.3993747205741656e-07,-1.6754976073229955e-08,1.0064474930735064e-06
2,57,0.05,-0.2,0.55,0.050000983380193244,-0.19999975768379888,0.5499999833832326,9.833801932410124e-07,2.4231620113224217e-07,-1.6616767406496535e-08,1.0129313218323016e-06
3,0,0.05,-0.2,0.55,0.050001155085959516,-0.1999997091812612,0.5499999931688203,1.1550859595130247e-06,2.9081873881287024e-07,-6.831179732991188e-09,1.1911531294192943e-06
3,1,0.049295965005064175,-0.19387026936404322,0.5578696084436596,0.04929693106252019,-0.1938700617654901,0.5578695461179456,9.660574560171886e-07,2.0759855312579845e-07,-6.232571403419485e-08,9.900750790804702e-07
3,2,0.04859193001012834,-0.18774053872808644,0.5657392168873193,0.048592809912282924,-0.18774037963949367,0.5657391337387276,8.799021545824459e-07,1.590885927715835e-07,-8.314859167857236e-08,8.9802598530722e-07
