timestamp,cycle,target_x,target_y,target_z,current_x,current_y,current_z,error_mm,cpu_percent,mem_percent,collisions,latency_ms,disturbances
2026-07-22T11:03:36.844243,49,0.25,0.0,0.6,0.2001039069635655,-0.007196512480463454,0.49890281066187603,113.06186131654727,6.6,26.3,0,8.139572145337311,49
2026-07-22T11:03:38.869950,50,0.25,0.0,0.6,0.20010390700854097,-0.0071965126418950765,0.49890281047243495,112.73683328750661,9.7,26.3,0,8.134708923064878,50
2026-07-22T11:03:40.903438,51,0.25,0.0,0.6,0.20010390700801403,-0.007196512637275004,0.49890281047295615,113.00492811438178,6.5,26.3,0,8.189548748150647,51
2026-07-22T11:03:42.947306,52,0.25,0.0,0.6,0.2001039069611728,-0.0071965124809199935,0.4989028106590324,113.06793530328893,7.3,26.3,0,8.177984052007492,52
2026-07-22T11:03:44.987346,53,0.25,0.0,0.6,0.20010390585326193,-0.007196584673556819,0.4989028113370411,112.87021653422755,9.3,26.3,0,8.216531946381751,53
2026-07-22T11:03:47.007669,54,0.25,0.0,0.6,0.2001039064433993,-0.007196508720182182,0.49890281321179025,112.80076494482232,6.1,26.3,0,8.161075061122192,54
2026-07-22T11:03:49.037631,55,0.25,0.0,0.6,0.20010390683000462,-0.0071965113993076,0.49890281136990977,113.00568394440641,7.4,26.3,0,8.196879654939822,55
2026-07-22T11:03:51.089070,56,0.25,0.0,0.6,0.20010390701890224,-0.007196512778557953,0.498902810424143,112.87903986828123,8.3,26.3,0,8.227117961383808,56
2026-07-22T11:03:53.132887,57,0.25,0.0,0.6,0.20010390700392575,-0.007196512636541169,0.4989028104694432,112.87873342911192,11.2,26.3,0,8.235288894847871,57
2026-07-22T11:03:55.170277,58,0.25,0.0,0.6,0.2001039068996514,-0.007196511969891402,0.4989028110747653,113.15391893759436,6.3,26.3,0,8.285926509188203,58
2026-07-22T11:03:57.218082,59,0.25,0.0,0.6,0.2001039070026379,-0.00719651263775856,0.498902810466922,112.96888965083704,9.2,26.3,0,8.325442017049104,59
2026-07-22T11:03:59.264590,60,0.25,0.0,0.6,0.2001039068774617,-0.0071965119122601034,0.4989028107584759,112.93723694739671,7.6,26.4,0,8.272067578610281,60
2026-07-22T11:04:01.305121,61,0.25,0.0,0.6,0.20010390345288392,-0.0071966023044568875,0.49890276092928654,112.91083829003855,7.5,26.4,0,8.218427126501915,61
2026-07-22T11:04:03.349114,62,0.25,0.0,0.6,0.20010390322975405,-0.007196574024070109,0.4989027664703404,112.9690290509601,8.5,26.4,0,8.317589085607334,62
2026-07-22T11:04:05.394469,63,0.25,0.0,0.6,0.20010390307763776,-0.007196572892808582,0.49890276722716115,112.82348316671147,15.2,26.4,0,8.264928941391345,63
2026-07-22T11:04:07.432551,64,0.25,0.0,0.6,0.20010390279633763,-0.0071965704348825755,0.49890277247195336,113.0592320380381,6.2,26.5,0,8.320175886800229,64
2026-07-22T11:04:09.467739,65,0.25,0.0,0.6,0.20010390254814733,-0.007196565222481389,0.49890276215325796,112.82205160079518,6.6,26.5,0,8.335734077533127,65
2026-07-22T11:04:11.503844,66,0.25,0.0,0.6,0.20010390317041526,-0.007196573364731056,0.4989027653860689,112.9629166125928,6.8,26.4,0,8.288513994316956,66
2026-07-22T11:04:13.528848,67,0.25,0.0,0.6,0.20010390328011576,-0.00719657438535162,0.4989027664428865,113.14103092383822,4.8,26.5,0,8.239431695894314,67
2026-07-22T11:04:15.559020,68,0.25,0.0,0.6,0.20010390283416918,-0.00719657071781322,0.4989027723342065,112.82345715481529,6.3,26.5,0,8.224767928981464,68
2026-07-22T11:04:17.599224,69,0.25,0.0,0.6,0.20010390259808367,-0.007196565650366201,0.4989027619509916,113.10374245666138,7.1,26.5,0,8.29248482728311,69
2026-07-22T11:04:19.628864,70,0.25,0.0,0.6,0.20010390312537019,-0.0071965730902193055,0.49890276542089446,113.01555665569089,7.0,26.4,0,8.269447423177764,70
2026-07-22T11:04:21.670162,71,0.25,0.0,0.6,0.20010390323113306,-0.007196574058498537,0.4989027665042464,112.97067471551729,8.3,26.5,0,8.32655126041749,71
2026-07-22T11:04:23.707341,72,0.25,0.0,0.6,0.20010390283420385,-0.00719657074021794,0.4989027723190096,112.88066803108428,8.3,26.5,0,8.370480982584816,72
2026-07-22T11:04:25.744433,73,0.25,0.0,0.6,0.20010390259522098,-0.007196565648510636,0.49890276194900424,112.91827898887486,9.0,26.4,0,8.325069928670723,73
2026-07-22T11:04:27.796199,74,0.25,0.0,0.6,0.20010390312636925,-0.007196573054909044,0.49890276544346207,112.91296662777546,7.6,26.4,0,8.328747079455178,74
2026-07-22T11:04:29.836137,75,0.25,0.0,0.6,0.2001039032272738,-0.007196574054272828,0.49890276650259896,112.88093203482848,6.1,26.4,0,8.327155868462045,75
2026-07-22T11:04:31.868354,76,0.25,0.0,0.6,0.20010390283150817,-0.007196570740569629,0.49890277231662467,113.02299289669736,12.3,26.4,0,8.327332133821145,76
2026-07-22T11:04:33.915795,77,0.25,0.0,0.6,0.2001039025568092,-0.007196565354367758,0.49890276203182726,112.96645148131994,16.7,26.4,0,8.384873930114846,77
2026-07-22T11:04:35.965179,78,0.25,0.0,0.6,0.2001039031225872,-0.007196573047954588,0.4989027654425419,112.81825797440965,8.8,26.4,0,8.461979394138615,78
2026-07-22T11:04:37.999691,79,0.25,0.0,0.6,0.20010390272597361,-0.00719656984013744,0.49890277323968507,112.8370812260809,5.5,26.5,0,8.450367562755762,79
