repeat,step,target_x,target_y,target_z,actual_x,actual_y,actual_z,error_mm
2,3,0.025,0.0,0.6,0.14814737759675978,-0.03956505319897127,0.5581995994283329,135.93359971525874
2,4,0.03333333333333333,0.0,0.6,0.14670212672258748,-0.03640332498213976,0.5630844286756178,124.66132034635372
2,5,0.041666666666666664,0.0,0.6,0.1452643633223309,-0.0328994474290099,0.5681800438606172,113.25796220224633
2,6,0.05,0.0,0.6,0.14362289403649997,-0.02905945869476671,0.5733560397366507,101.58542733048617
2,7,0.058333333333333334,0.0,0.6,0.14169521961841197,-0.02493211059038037,0.5785694713708969,89.61072358161242
2,8,0.06666666666666667,0.0,0.6,0.13942315534295982,-0.02059753836923333,0.5837925799394067,77.33334142784814
2,9,0.075,0.0,0.6,0.1367600380215058,-0.016153604064078064,0.5889959060003039,64.77909620727189
2,10,0.08333333333333333,0.0,0.6,0.13367411954640676,-0.01169926830457992,0.5941456054223186,52.01289812425468
2,11,0.09166666666666666,0.0,0.6,0.13016094004802437,-0.007321697464472735,0.5991943197245548,39.19267096825901
2,12,0.1,0.0,0.6,0.12623905008349215,-0.0030843913647581158,0.6040917254304348,26.734686015980632
2,13,0.10833333333333334,0.0,0.6,0.1218226256113291,0.00048263726835582796,0.6087894419148315,16.10739687436179
2,14,0.11666666666666667,0.0,0.6,0.11712945643862828,0.0036532298007836573,0.6131837709719493,13.688392140466318
2,15,0.125,0.0,0.6,0.11628669791426981,0.005610442973344735,0.6156221216474351,18.74698344698702
2,16,0.13333333333333333,0.0,0.6,0.12412294458955055,0.0052317744513225226,0.6141468882386725,17.673063445781036
2,17,0.14166666666666666,0.0,0.6,0.13413119984230135,0.004104947144596511,0.6111742807911181,14.088946111040155
2,18,0.15,0.0,0.6,0.14448105382987905,0.0026733554252811216,0.6073825568844725,9.597277854217072
2,19,0.15833333333333333,0.0,0.6,0.15473698084832718,0.0010470089015891183,0.6029522514205651,4.769252277521641
2,20,0.16666666666666666,0.0,0.6,0.1638923909587994,0.00026406499956701303,0.6007781232532237,2.893408340429347
2,21,0.175,0.0,0.6,0.17239987316899916,9.038920158390605e-05,0.600287655814153,2.617551453643164
2,22,0.18333333333333332,0.0,0.6,0.18077002385233565,5.578578564318729e-05,0.6001853514364095,2.5706074582151697
2,23,0.19166666666666668,0.0,0.6,0.18911652269005957,4.88634172815957e-05,0.6001620343360847,2.555753716821001
2,24,0.2,0.0,0.6,0.19745977086004285,4.6671369640582636e-05,0.6001537879858168,2.5453080451711956
2,25,0.20833333333333334,0.0,0.6,0.20580246543265662,4.5753293787297374e-05,0.6001484284790799,2.535629450051831
2,26,0.21666666666666667,0.0,0.6,0.2141449638022219,4.550662020726665e-05,0.6001435001737572,2.5261924884893556
2,27,0.225,0.0,0.6,0.22248764375258165,4.5061270507122596e-05,0.6001380813633834,2.5165513892936096
2,28,0.23333333333333334,0.0,0.6,0.23083037291609995,4.440103961421108e-05,0.6001321523497198,2.5068399522291855
2,29,0.24166666666666667,0.0,0.6,0.239173033373993,4.352454175318883e-05,0.6001257931950977,2.4971834758379683
2,30,0.25,0.0,0.6,0.2475155606584694,4.2380374138063586e-05,0.6001190739440264,2.487652214840939
3,0,0.0,0.0,0.6,0.20587078827834948,-0.05054666727732722,0.5507149384903595,217.6390689357103
3,1,0.008333333333333333,0.0,0.6,0.1581638870816116,-0.045353145664513816,0.5531312789671138,163.4098518126763
3,2,0.016666666666666666,0.0,0.6,0.15048773637478252,-0.042453089929604684,0.5540820872482082,147.7118758051521
3,3,0.025,0.0,0.6,0.14814737759675978,-0.03956505319897127,0.5581995994283329,135.93359971525874
3,4,0.03333333333333333,0.0,0.6,0.14670212672258748,-0.03640332498213976,0.5630844286756178,124.66132034635372
3,5,0.041666666666666664,0.0,0.6,0.1452643633223309,-0.0328994474290099,0.5681800438606172,113.25796220224633
3,6,0.05,0.0,0.6,0.14362289403649997,-0.02905945869476671,0.5733560397366507,101.58542733048617
3,7,0.058333333333333334,0.0,0.6,0.14169521961841197,-0.02493211059038037,0.5785694713708969,89.61072358161242
3,8,0.06666666666666667,0.0,0.6,0.13942315534295982,-0.02059753836923333,0.5837925799394067,77.33334142784814
3,9,0.075,0.0,0.6,0.1367600380215058,-0.016153604064078064,0.5889959060003039,64.77909620727189
3,10,0.08333333333333333,0.0,0.6,0.13367411954640676,-0.01169926830457992,0.5941456054223186,52.01289812425468
3,11,0.09166666666666666,0.0,0.6,0.13016094004802437,-0.007321697464472735,0.5991943197245548,39.19267096825901
3,12,0.1,0.0,0.6,0.12623905008349215,-0.0030843913647581158,0.6040917254304348,26.734686015980632
3,13,0.10833333333333334,0.0,0.6,0.1218226256113291,0.00048263726835582796,0.6087894419148315,16.10739687436179
3,14,0.11666666666666667,0.0,0.6,0.11712945643862828,0.0036532298007836573,0.6131837709719493,13.688392140466318
3,15,0.125,0.0,0.6,0.11628669791426981,0.005610442973344735,0.6156221216474351,18.74698344698702
3,16,0.13333333333333333,0.0,0.6,0.12412294458955055,0.0052317744513225226,0.6141468882386725,17.673063445781036
3,17,0.14166666666666666,0.0,0.6,0.13413119984230135,0.004104947144596511,0.6111742807911181,14.088946111040155
3,18,0.15,0.0,0.6,0.14448105382987905,0.0026733554252811216,0.6073825568844725,9.597277854217072
3,19,0.15833333333333333,0.0,0.6,0.15473698084832718,0.0010470089015891183,0.6029522514205651,4.769252277521641
3,20,0.16666666666666666,0.0,0.6,0.1638923909587994,0.00026406499956701303,0.6007781232532237,2.893408340429347
3,21,0.175,0.0,0.6,0.17239987316899916,9.038920158390605e-05,0.600287655814153,2.617551453643164
3,22,0.18333333333333332,0.0,0.6,0.18077002385233565,5.578578564318729e-05,0.6001853514364095,2.5706074582151697
3,23,0.19166666666666668,0.0,0.6,0.18911652269005957,4.88634172815957e-05,0.6001620343360847,2.555753716821001
3,24,0.2,0.0,0.6,0.19745977086004285,4.6671369640582636e-05,0.6001537879858168,2.5453080451711956
3,25,0.20833333333333334,0.0,0.6,0.20580246543265662,4.5753293787297374e-05,0.6001484284790799,2.535629450051831
3,26,0.21666666666666667,0.0,0.6,0.2141449638022219,4.550662020726665e-05,0.6001435001737572,2.5261924884893556
3,27,0.225,0.0,0.6,0.22248764375258165,4.5061270507122596e-05,0.6001380813633834,2.5165513892936096
3,28,0.23333333333333334,0.0,0.6,0.23083037291609995,4.440103961421108e-05,0.6001321523497198,2.5068399522291855
3,29,0.24166666666666667,0.0,0.6,0.239173033373993,4.352454175318883e-05,0.6001257931950977,2.4971834758379683
3,30,0.25,0.0,0.6,0.2475155606584694,4.2380374138063586e-05,0.6001190739440264,2.487652214840939
4,0,0.0,0.0,0.6,0.20587078827834948,-0.05054666727732722,0.5507149384903595,217.6390689357103
4,1,0.008333333333333333,0.0,0.6,0.1581638870816116,-0.045353145664513816,0.5531312789671138,163.4098518126763
4,2,0.016666666666666666,0.0,0.6,0.15048773637478252,-0.042453089929604684,0.5540820872482082,147.7118758051521
4,3,0.025,0.0,0.6,0.14814737759675978,-0.03956505319897127,0.5581995994283329,135.93359971525874
4,4,0.03333333333333333,0.0,0.6,0.14670212672258748,-0.03640332498213976,0.5630844286756178,124.66132034635372
4,5,0.041666666666666664,0.0,0.6,0.1452643633223309,-0.0328994474290099,0.5681800438606172,113.25796220224633
4,6,0.05,0.0,0.6,0.14362289403649997,-0.02905945869476671,0.5733560397366507,101.58542733048617
4,7,0.058333333333333334,0.0,0.6,0.14169521961841197,-0.02493211059038037,0.5785694713708969,89.61072358161242
4,8,0.06666666666666667,0.0,0.6,0.13942315534295982,-0.02059753836923333,0.5837925799394067,77.33334142784814
4,9,0.075,0.0,0.6,0.1367600380215058,-0.016153604064078064,0.5889959060003039,64.77909620727189
4,10,0.08333333333333333,0.0,0.6,0.13367411954640676,-0.01169926830457992,0.5941456054223186,52.01289812425468
4,11,0.09166666666666666,0.0,0.6,0.13016094004802437,-0.007321697464472735,0.5991943197245548,39.19267096825901
4,12,0.1,0.0,0.6,0.12623905008349215,-0.0030843913647581158,0.6040917254304348,26.734686015980632
4,13,0.10833333333333334,0.0,0.6,0.1218226256113291,0.00048263726835582796,0.6087894419148315,16.10739687436179
4,14,0.11666666666666667,0.0,0.6,0.11712945643862828,0.0036532298007836573,0.6131837709719493,13.688392140466318
4,15,0.125,0.0,0.6,0.11628669791426981,0.005610442973344735,0.6156221216474351,18.74698344698702
4,16,0.13333333333333333,0.0,0.6,0.12412294458955055,0.0052317744513225226,0.6141468882386725,17.673063445781036
4,17,0.14166666666666666,0.0,0.6,0.13413119984230135,0.004104947144596511,0.6111742807911181,14.088946111040155
4,18,0.15,0.0,0.6,0.14448105382987905,0.0026733554252811216,0.6073825568844725,9.597277854217072
4,19,0.15833333333333333,0.0,0.6,0.15473698084832718,0.0010470089015891183,0.6029522514205651,4.769252277521641
4,20,0.16666666666666666,0.0,0.6,0.1638923909587994,0.00026406499956701303,0.6007781232532237,2.893408340429347
4,21,0.175,0.0,0.6,0.17239987316899916,9.038920158390605e-05,0.600287655814153,2.617551453643164
4,22,0.18333333333333332,0.0,0.6,0.18077002385233565,5.578578564318729e-05,0.6001853514364095,2.5706074582151697
4,23,0.19166666666666668,0.0,0.6,0.18911652269005957,4.88634172815957e-05,0.6001620343360847,2.555753716821001
4,24,0.2,0.0,0.6,0.19745977086004285,4.6671369640582636e-05,0.6001537879858168,2.5453080451711956
4,25,0.20833333333333334,0.0,0.6,0.20580246543265662,4.5753293787297374e-05,0.6001484284790799,2.535629450051831
4,26,0.21666666666666667,0.0,0.6,0.2141449638022219,4.550662020726665e-05,0.6001435001737572,2.5261924884893556
4,27,0.225,0.0,0.6,0.22248764375258165,4.5061270507122596e-05,0.6001380813633834,2.5165513892936096
4,28,0.23333333333333334,0.0,0.6,0.23083037291609995,4.440103961421108e-05,0.6001321523497198,2.5068399522291855
4,29,0.24166666666666667,0.0,0.6,0.239173033373993,4.352454175318883e-05,0.6001257931950977,2.4971834758379683
4,30,0.25,0.0,0.6,0.2475155606584694,4.2380374138063586e-05,0.6001190739440264,2.487652214840939
5,0,0.0,0.0,0.6,0.20587078827834948,-0.05054666727732722,0.5507149384903595,217.6390689357103
5,1,0.008333333333333333,0.0,0.6,0.1581638870816116,-0.045353145664513816,0.5531312789671138,163.4098518126763
5,2,0.016666666666666666,0.0,0.6,0.15048773637478252,-0.042453089929604684,0.5540820872482082,147.7118758051521
5,3,0.025,0.0,0.6,0.14814737759675978,-0.03956505319897127,0.5581995994283329,135.93359971525874
5,4,0.03333333333333333,0.0,0.6,0.14670212672258748,-0.03640332498213976,0.5630844286756178,124.66132034635372
5,5,0.041666666666666664,0.0,0.6,0.1452643633223309,-0.0328994474290099,0.5681800438606172,113.25796220224633
5,6,0.05,0.0,0.6,0.14362289403649997,-0.02905945869476671,0.5733560397366507,101.58542733048617
5,7,0.058333333333333334,0.0,0.6,0.14169521961841197,-0.02493211059038037,0.5785694713708969,89.61072358161242
5,8,0.06666666666666667,0.0,0.6,0.13942315534295982,-0.02059753836923333,0.5837925799394067,77.33334142784814
5,9,0.075,0.0,0.6,0.1367600380215058,-0.016153604064078064,0.5889959060003039,64.77909620727189
5,10,0.08333333333333333,0.0,0.6,0.13367411954640676,-0.01169926830457992,0.5941456054223186,52.01289812425468
5,11,0.09166666666666666,0.0,0.6,0.13016094004802437,-0.007321697464472735,0.5991943197245548,39.19267096825901
5,12,0.1,0.0,0.6,0.12623905008349215,-0.0030843913647581158,0.6040917254304348,26.734686015980632
5,13,0.10833333333333334,0.0,0.6,0.1218226256113291,0.00048263726835582796,0.6087894419148315,16.10739687436179
5,14,0.11666666666666667,0.0,0.6,0.11712945643862828,0.0036532298007836573,0.6131837709719493,13.688392140466318
5,15,0.125,0.0,0.6,0.11628669791426981,0.005610442973344735,0.6156221216474351,18.74698344698702
5,16,0.13333333333333333,0.0,0.6,0.12412294458955055,0.0052317744513225226,0.6141468882386725,17.673063445781036
5,17,0.14166666666666666,0.0,0.6,0.13413119984230135,0.004104947144596511,0.6111742807911181,14.088946111040155
5,18,0.15,0.0,0.6,0.14448105382987905,0.0026733554252811216,0.6073825568844725,9.597277854217072
5,19,0.15833333333333333,0.0,0.6,0.15473698084832718,0.0010470089015891183,0.6029522514205651,4.769252277521641
5,20,0.16666666666666666,0.0,0.6,0.1638923909587994,0.00026406499956701303,0.6007781232532237,2.893408340429347
5,21,0.175,0.0,0.6,0.17239987316899916,9.038920158390605e-05,0.600287655814153,2.617551453643164
5,22,0.18333333333333332,0.0,0.6,0.18077002385233565,5.578578564318729e-05,0.6001853514364095,2.5706074582151697
5,23,0.19166666666666668,0.0,0.6,0.18911652269005957,4.88634172815957e-05,0.6001620343360847,2.555753716821001
5,24,0.2,0.0,0.6,0.19745977086004285,4.6671369640582636e-05,0.6001537879858168,2.5453080451711956
5,25,0.20833333333333334,0.0,0.6,0.20580246543265662,4.5753293787297374e-05,0.6001484284790799,2.535629450051831
5,26,0.21666666666666667,0.0,0.6,0.2141449638022219,4.550662020726665e-05,0.6001435001737572,2.5261924884893556
5,27,0.225,0.0,0.6,0.22248764375258165,4.5061270507122596e-05,0.6001380813633834,2.5165513892936096
5,28,0.23333333333333334,0.0,0.6,0.23083037291609995,4.440103961421108e-05,0.6001321523497198,2.5068399522291855
5,29,0.24166666666666667,0.0,0.6,0.239173033373993,4.352454175318883e-05,0.6001257931950977,2.4971834758379683
5,30,0.25,0.0,0.6,0.2475155606584694,4.2380374138063586e-05,0.6001190739440264,2.487652214840939
6,0,0.0,0.0,0.6,0.20587078827834948,-0.05054666727732722,0.5507149384903595,217.6390689357103
6,1,0.008333333333333333,0.0,0.6,0.1581638870816116,-0.045353145664513816,0.5531312789671138,163.4098518126763
6,2,0.016666666666666666,0.0,0.6,0.15048773637478252,-0.042453089929604684,0.5540820872482082,147.7118758051521
6,3,0.025,0.0,0.6,0.14814737759675978,-0.03956505319897127,0.5581995994283329,135.93359971525874
6,4,0.03333333333333333,0.0,0.6,0.14670212672258748,-0.03640332498213976,0.5630844286756178,124.66132034635372
6,5,0.041666666666666664,0.0,0.6,0.1452643633223309,-0.0328994474290099,0.5681800438606172,113.25796220224633
6,6,0.05,0.0,0.6,0.14362289403649997,-0.02905945869476671,0.5733560397366507,101.58542733048617
6,7,0.058333333333333334,0.0,0.6,0.14169521961841197,-0.02493211059038037,0.5785694713708969,89.61072358161242
6,8,0.06666666666666667,0.0,0.6,0.13942315534295982,-0.02059753836923333,0.5837925799394067,77.33334142784814
6,9,0.075,0.0,0.6,0.1367600380215058,-0.016153604064078064,0.5889959060003039,64.77909620727189
6,10,0.08333333333333333,0.0,0.6,0.13367411954640676,-0.01169926830457992,0.5941456054223186,52.01289812425468
6,11,0.09166666666666666,0.0,0.6,0.13016094004802437,-0.007321697464472735,0.5991943197245548,39.19267096825901
6,12,0.1,0.0,0.6,0.12623905008349215,-0.0030843913647581158,0.6040917254304348,26.734686015980632
6,13,0.10833333333333334,0.0,0.6,0.1218226256113291,0.00048263726835582796,0.6087894419148315,16.10739687436179
6,14,0.11666666666666667,0.0,0.6,0.11712945643862828,0.0036532298007836573,0.6131837709719493,13.688392140466318
6,15,0.125,0.0,0.6,0.11628669791426981,0.005610442973344735,0.6156221216474351,18.74698344698702
6,16,0.13333333333333333,0.0,0.6,0.12412294458955055,0.0052317744513225226,0.6141468882386725,17.673063445781036
6,17,0.14166666666666666,0.0,0.6,0.13413119984230135,0.004104947144596511,0.6111742807911181,14.088946111040155
6,18,0.15,0.0,0.6,0.14448105382987905,0.0026733554252811216,0.6073825568844725,9.597277854217072
6,19,0.15833333333333333,0.0,0.6,0.15473698084832718,0.0010470089015891183,0.6029522514205651,4.769252277521641
6,20,0.16666666666666666,0.0,0.6,0.1638923909587994,0.00026406499956701303,0.6007781232532237,2.893408340429347
6,21,0.175,0.0,0.6,0.17239987316899916,9.038920158390605e-05,0.600287655814153,2.617551453643164
6,22,0.18333333333333332,0.0,0.6,0.18077002385233565,5.578578564318729e-05,0.6001853514364095,2.5706074582151697
6,23,0.19166666666666668,0.0,0.6,0.18911652269005957,4.88634172815957e-05,0.6001620343360847,2.555753716821001
6,24,0.2,0.0,0.6,0.19745977086004285,4.6671369640582636e-05,0.6001537879858168,2.5453080451711956
6,25,0.20833333333333334,0.0,0.6,0.20580246543265662,4.5753293787297374e-05,0.6001484284790799,2.535629450051831
6,26,0.21666666666666667,0.0,0.6,0.2141449638022219,4.550662020726665e-05,0.6001435001737572,2.5261924884893556
6,27,0.225,0.0,0.6,0.22248764375258165,4.5061270507122596e-05,0.6001380813633834,2.5165513892936096
6,28,0.23333333333333334,0.0,0.6,0.23083037291609995,4.440103961421108e-05,0.6001321523497198,2.5068399522291855
6,29,0.24166666666666667,0.0,0.6,0.239173033373993,4.352454175318883e-05,0.6001257931950977,2.4971834758379683
6,30,0.25,0.0,0.6,0.2475155606584694,4.2380374138063586e-05,0.6001190739440264,2.487652214840939
7,0,0.0,0.0,0.6,0.20587078827834948,-0.05054666727732722,0.5507149384903595,217.6390689357103
7,1,0.008333333333333333,0.0,0.6,0.1581638870816116,-0.045353145664513816,0.5531312789671138,163.4098518126763
7,2,0.016666666666666666,0.0,0.6,0.15048773637478252,-0.042453089929604684,0.5540820872482082,147.7118758051521
7,3,0.025,0.0,0.6,0.14814737759675978,-0.03956505319897127,0.5581995994283329,135.93359971525874
7,4,0.03333333333333333,0.0,0.6,0.14670212672258748,-0.03640332498213976,0.5630844286756178,124.66132034635372
7,5,0.041666666666666664,0.0,0.6,0.1452643633223309,-0.0328994474290099,0.5681800438606172,113.25796220224633
7,6,0.05,0.0,0.6,0.14362289403649997,-0.02905945869476671,0.5733560397366507,101.58542733048617
7,7,0.058333333333333334,0.0,0.6,0.14169521961841197,-0.02493211059038037,0.5785694713708969,89.61072358161242
7,8,0.06666666666666667,0.0,0.6,0.13942315534295982,-0.02059753836923333,0.5837925799394067,77.33334142784814
7,9,0.075,0.0,0.6,0.1367600380215058,-0.016153604064078064,0.5889959060003039,64.77909620727189
7,10,0.08333333333333333,0.0,0.6,0.13367411954640676,-0.01169926830457992,0.5941456054223186,52.01289812425468
7,11,0.09166666666666666,0.0,0.6,0.13016094004802437,-0.007321697464472735,0.5991943197245548,39.19267096825901
7,12,0.1,0.0,0.6,0.12623905008349215,-0.0030843913647581158,0.6040917254304348,26.734686015980632
7,13,0.10833333333333334,0.0,0.6,0.1218226256113291,0.00048263726835582796,0.6087894419148315,16.10739687436179
7,14,0.11666666666666667,0.0,0.6,0.11712945643862828,0.0036532298007836573,0.6131837709719493,13.688392140466318
7,15,0.125,0.0,0.6,0.11628669791426981,0.005610442973344735,0.6156221216474351,18.74698344698702
7,16,0.13333333333333333,0.0,0.6,0.12412294458955055,0.0052317744513225226,0.6141468882386725,17.673063445781036
7,17,0.14166666666666666,0.0,0.6,0.13413119984230135,0.004104947144596511,0.6111742807911181,14.088946111040155
7,18,0.15,0.0,0.6,0.14448105382987905,0.0026733554252811216,0.6073825568844725,9.597277854217072
7,19,0.15833333333333333,0.0,0.6,0.15473698084832718,0.0010470089015891183,0.6029522514205651,4.769252277521641
7,20,0.16666666666666666,0.0,0.6,0.1638923909587994,0.00026406499956701303,0.6007781232532237,2.893408340429347
7,21,0.175,0.0,0.6,0.17239987316899916,9.038920158390605e-05,0.600287655814153,2.617551453643164
7,22,0.18333333333333332,0.0,0.6,0.18077002385233565,5.578578564318729e-05,0.6001853514364095,2.5706074582151697
7,23,0.19166666666666668,0.0,0.6,0.18911652269005957,4.88634172815957e-05,0.6001620343360847,2.555753716821001
7,24,0.2,0.0,0.6,0.19745977086004285,4.6671369640582636e-05,0.6001537879858168,2.5453080451711956
7,25,0.20833333333333334,0.0,0.6,0.20580246543265662,4.5753293787297374e-05,0.6001484284790799,2.535629450051831
7,26,0.21666666666666667,0.0,0.6,0.2141449638022219,4.550662020726665e-05,0.6001435001737572,2.5261924884893556
7,27,0.225,0.0,0.6,0.22248764375258165,4.5061270507122596e-05,0.6001380813633834,2.5165513892936096
7,28,0.23333333333333334,0.0,0.6,0.23083037291609995,4.440103961421108e-05,0.6001321523497198,2.5068399522291855
7,29,0.24166666666666667,0.0,0.6,0.239173033373993,4.352454175318883e-05,0.6001257931950977,2.4971834758379683
7,30,0.25,0.0,0.6,0.2475155606584694,4.2380374138063586e-05,0.6001190739440264,2.487652214840939
8,0,0.0,0.0,0.6,0.20587078827834948,-0.05054666727732722,0.5507149384903595,217.6390689357103
