point_x,point_y,point_z,reachable,error_mm
0.3142857142857143,-0.05714285714285716,0.3285714285714285,1,3.2331106772498406
0.3142857142857143,-0.05714285714285716,0.7,1,0.017330859953948136
0.3142857142857143,0.05714285714285716,0.3285714285714285,1,4.104114279494323
0.3142857142857143,0.05714285714285716,0.7,1,0.031039933362661903
0.3142857142857143,0.17142857142857149,0.7,1,0.01535888719136989
0.3142857142857143,0.2857142857142857,0.7,1,0.020423642168046072
0.3142857142857143,0.4,0.6071428571428571,1,0.22211758956813762
0.3142857142857143,0.4,0.7,1,0.12478953823928242
0.3857142857142857,-0.4,0.6071428571428571,1,0.027351801613471123
0.3857142857142857,-0.4,0.7,1,0.029987208095381468
0.3857142857142857,-0.2857142857142857,0.3285714285714285,1,0.022191107143905865
0.3857142857142857,-0.2857142857142857,0.4214285714285714,1,0.03098974687298922
0.3857142857142857,-0.2857142857142857,0.5142857142857142,1,0.03710445048420698
0.3857142857142857,-0.2857142857142857,0.6071428571428571,1,0.032050851278159126
0.3857142857142857,-0.2857142857142857,0.7,1,0.03096871912122278
0.3857142857142857,-0.17142857142857143,0.3285714285714285,1,0.023281904818911184
0.3857142857142857,-0.17142857142857143,0.4214285714285714,1,0.023812318491677996
0.3857142857142857,-0.17142857142857143,0.5142857142857142,1,0.03241987931350456
0.3857142857142857,-0.17142857142857143,0.6071428571428571,1,0.02695074265423157
0.3857142857142857,-0.17142857142857143,0.7,1,0.0243945858272365
0.3857142857142857,-0.05714285714285716,0.3285714285714285,1,0.012539187340814769
0.3857142857142857,-0.05714285714285716,0.4214285714285714,1,0.013460405893400678
0.3857142857142857,-0.05714285714285716,0.5142857142857142,1,0.01805627284501209
0.3857142857142857,-0.05714285714285716,0.6071428571428571,1,0.02940083511702915
0.3857142857142857,-0.05714285714285716,0.7,1,0.02772018120815187
0.3857142857142857,0.05714285714285716,0.3285714285714285,1,0.01105157176463386
0.3857142857142857,0.05714285714285716,0.4214285714285714,1,0.013667914759073004
0.3857142857142857,0.05714285714285716,0.5142857142857142,1,0.015468632429307632
0.3857142857142857,0.05714285714285716,0.6071428571428571,1,0.02751752424334434
0.3857142857142857,0.05714285714285716,0.7,1,0.02734793937356713
0.3857142857142857,0.17142857142857149,0.3285714285714285,1,0.012079726972395222
0.3857142857142857,0.17142857142857149,0.4214285714285714,1,0.018698314567776028
0.3857142857142857,0.17142857142857149,0.5142857142857142,1,0.017822955783643
0.3857142857142857,0.17142857142857149,0.6071428571428571,1,0.02181370220409941
0.3857142857142857,0.17142857142857149,0.7,1,0.02451720045209505
0.3857142857142857,0.2857142857142857,0.3285714285714285,1,0.014873656334646438
0.3857142857142857,0.2857142857142857,0.4214285714285714,1,0.017134787212651
0.3857142857142857,0.2857142857142857,0.5142857142857142,1,0.02120177296930935
0.3857142857142857,0.2857142857142857,0.6071428571428571,1,0.021082074650429203
0.3857142857142857,0.2857142857142857,0.7,1,0.022602446439494082
0.3857142857142857,0.4,0.3285714285714285,1,0.02201247460286629
0.3857142857142857,0.4,0.4214285714285714,1,0.017925486702971526
0.3857142857142857,0.4,0.5142857142857142,1,0.02008264020938187
0.3857142857142857,0.4,0.6071428571428571,1,0.01989386099581157
0.3857142857142857,0.4,0.7,1,0.02356788812435216
0.4571428571428571,-0.4,0.3285714285714285,1,0.019067899036778004
0.4571428571428571,-0.4,0.4214285714285714,1,0.023067747312924658
0.4571428571428571,-0.4,0.5142857142857142,1,0.022436029511750038
0.4571428571428571,-0.4,0.6071428571428571,1,0.024595930876108583
0.4571428571428571,-0.4,0.7,1,0.02065450780828527
0.4571428571428571,-0.2857142857142857,0.3285714285714285,1,0.019373870280069788
0.4571428571428571,-0.2857142857142857,0.4214285714285714,1,0.022502826115386367
0.4571428571428571,-0.2857142857142857,0.5142857142857142,1,0.02279320972494985
0.4571428571428571,-0.2857142857142857,0.6071428571428571,1,0.027508212570435606
0.4571428571428571,-0.2857142857142857,0.7,1,0.026329648377698568
0.4571428571428571,-0.17142857142857143,0.3285714285714285,1,0.016549451437277627
0.4571428571428571,-0.17142857142857143,0.4214285714285714,1,0.01983170812396233
0.4571428571428571,-0.17142857142857143,0.5142857142857142,1,0.02162317039849567
0.4571428571428571,-0.17142857142857143,0.6071428571428571,1,0.01999667788631592
0.4571428571428571,-0.17142857142857143,0.7,1,0.021528324856197177
0.4571428571428571,-0.05714285714285716,0.3285714285714285,1,0.024618488123939304
